id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
223333324,280741152,1,"{""x"":326.2511,""y"":-278.47305,""z"":12.760025}","{""x"":4.6647453,""y"":1.8398108,""z"":1.4635162}",0.982078,0.48686153,1,0.982078,1681352295099651,16813522950,380,1486,0,1,10:18:15,道路14
228232978,280764517,1,"{""x"":-75.497894,""y"":-181.96886,""z"":12.703474}","{""x"":4.4559646,""y"":1.9325849,""z"":1.6063551}",1.5251127,1.454916,1,1.5251127,1681354631599798,16813546315,533,1957,0,1,10:57:11,道路12
220977652,280731397,1,"{""x"":218.20418,""y"":-473.8049,""z"":13.345703}","{""x"":4.823856,""y"":1.8674715,""z"":1.4853516}",1.4123561,0.6677867,1,1.4123561,1681351319599637,16813513195,693,70414,0,2,10:01:59,道路14
234323132,280789077,1,"{""x"":37.222076,""y"":-390.88168,""z"":12.858606}","{""x"":4.5276027,""y"":2.057553,""z"":1.4849309}",-1.5185295,5.650877,1,-1.5185295,1681357087599648,16813570875,1001,1004,1,1,11:38:07,道路13
231196354,280776987,1,"{""x"":39.483852,""y"":-392.04053,""z"":12.694917}","{""x"":4.411263,""y"":2.035856,""z"":1.5345943}",-1.5476507,4.1897864,1,-1.5476507,1681355878599659,16813558785,1001,70359,1,2,11:17:58,道路13
232300180,280780932,1,"{""x"":36.79313,""y"":-395.32782,""z"":12.859831}","{""x"":4.4998837,""y"":1.9090565,""z"":1.5170861}",-1.404133,3.8266075,1,-1.404133,1681356273099793,16813562730,1001,70359,1,2,11:24:33,道路13
234330436,280790397,1,"{""x"":37.206417,""y"":-388.86606,""z"":12.806152}","{""x"":4.5202527,""y"":1.9406557,""z"":1.4558542}",-1.735432,3.674947,1,-1.735432,1681357219599847,16813572195,1001,1004,1,1,11:40:19,道路13
235347703,280793392,1,"{""x"":36.389805,""y"":-389.66595,""z"":12.878609}","{""x"":4.4688683,""y"":1.8941976,""z"":1.4594128}",-1.5154356999999998,4.517932,1,-1.5154356999999998,1681357519099949,16813575190,1001,1004,1,1,11:45:19,道路13
232536782,280781892,1,"{""x"":51.875412,""y"":-350.56763,""z"":13.044951}","{""x"":4.5916686,""y"":2.0147696,""z"":1.497948}",-2.0935833,7.1967087,1,-2.0935833,1681356369099766,16813563690,1003,1007,0,1,11:26:09,道路13
232431481,280781542,1,"{""x"":65.44763,""y"":-321.71762,""z"":13.048421}","{""x"":5.141782,""y"":2.0589542,""z"":1.5319741}",-2.0941021,3.706831,1,-2.0941021,1681356334099823,16813563340,1005,1010,0,1,11:25:34,道路13
236468177,280800831,1,"{""x"":-73.21732,""y"":-237.06334,""z"":12.622656}","{""x"":4.749293,""y"":2.0434754,""z"":1.5270985}",-1.9666767,1.2463276,1,-1.9666767,1681358263000027,16813582630,530,1946,1,1,11:57:43,道路12
229572356,280769192,1,"{""x"":-80.37025,""y"":-191.98343,""z"":12.692453}","{""x"":4.6833334,""y"":1.8537654,""z"":1.4880859}",1.5962337999999998,0.55322456,1,1.5962337999999998,1681355099099735,16813550990,533,1957,0,1,11:04:59,道路12
229261161,280769267,1,"{""x"":-60.99628,""y"":-149.87064,""z"":12.5078125}","{""x"":4.475134,""y"":1.7836505,""z"":1.4150391}",1.2409978,0.7335297,1,1.2409978,1681355106599610,16813551065,533,1956,0,1,11:05:06,道路12
236926870,280801647,1,"{""x"":-62.3895,""y"":-152.1494,""z"":12.704102}","{""x"":4.3214316,""y"":1.7824657,""z"":1.4345703}",1.1721959,0.5653553,1,1.1721959,1681358344599629,16813583445,533,1957,0,1,11:59:04,道路12
235707644,280800911,1,"{""x"":-85.86301,""y"":-203.33702,""z"":12.455101}","{""x"":4.6744776,""y"":1.9304794,""z"":1.5291505}",1.1711718,0.6500618,1,1.1757758,1681358271000031,16813582710,534,1960,0,1,11:57:51,道路12
232560556,280786057,1,"{""x"":-96.638275,""y"":-231.28473,""z"":12.672861}","{""x"":4.6466436,""y"":1.887044,""z"":1.5687609}",1.1565285,0.29458213,1,1.1565285,1681356785599709,16813567855,535,1963,0,1,11:33:05,道路12
233622591,280789187,1,"{""x"":-101.947556,""y"":-245.9061,""z"":12.648371}","{""x"":4.2417808,""y"":1.9239377,""z"":1.4456514}",1.6839578,0.8286090500000001,1,1.6839578,1681357098599851,16813570985,536,1966,0,1,11:38:18,道路12
229746459,280770182,1,"{""x"":-99.94206,""y"":-239.40102,""z"":12.626329}","{""x"":4.34786,""y"":1.9184526,""z"":1.5530415}",1.091036,0.8809095,1,1.091036,1681355198099715,16813551980,536,1967,1,1,11:06:38,道路12
239455606,280809892,1,"{""x"":38.678207,""y"":-395.63293,""z"":12.798192}","{""x"":4.5027523,""y"":1.7841289,""z"":1.5098809}",-1.4424356,3.014343,1,-1.4424356,1681359169099744,16813591690,1001,70359,1,2,12:12:49,道路13
241085230,280825842,1,"{""x"":37.488586,""y"":-390.5613,""z"":12.843911}","{""x"":4.4157267,""y"":2.0116231,""z"":1.4833003}",-1.5172601,3.9237978,1,-1.5172601,1681360764099807,16813607640,1001,1004,1,1,12:39:24,道路13
233952527,280805872,1,"{""x"":52.262188,""y"":-347.50632,""z"":13.096589}","{""x"":5.3258667,""y"":1.9970536,""z"":1.7297139}",1.5128769,1.6302683,1,1.5128769,1681358767099749,16813587670,1004,1008,1,1,12:06:07,道路13
240081522,280812532,1,"{""x"":74.775375,""y"":-302.68686,""z"":12.998314}","{""x"":4.822088,""y"":2.073456,""z"":1.6015801}",-2.0227513,7.1627436,1,-2.0227513,1681359433099711,16813594330,1005,1010,0,1,12:17:13,道路13
243207488,280825092,1,"{""x"":-336.88486,""y"":-178.81586,""z"":12.3203125}","{""x"":4.4888353,""y"":1.9978513,""z"":1.4511719}",1.164523,0.5116029,1,1.164523,1681360689099641,16813606890,106,115,0,1,12:38:09,道路11
243500703,280827612,1,"{""x"":-102.60392,""y"":-242.97357,""z"":12.657759}","{""x"":4.002615,""y"":1.6352005,""z"":1.5025973}",1.3185387,0.3784674,1,1.3185387,1681360941099677,16813609410,536,1967,1,1,12:42:21,道路12
245778596,280836342,1,"{""x"":-123.265976,""y"":-293.9455,""z"":12.538086}","{""x"":4.261956,""y"":1.9028791,""z"":1.6699219}",1.3237877999999998,0.6429471,1,1.3237877999999998,1681361814099711,16813618140,537,1971,0,1,12:56:54,道路12
