id,seq,is_moving,position,shape,orientation,velocity,type,heading,time_meas,ms_no,road_sec_id,fid,turn_type,category,time,road
229009984,280766642,1,"{""x"":333.84717,""y"":-335.64865,""z"":12.9735155}","{""x"":4.843388,""y"":1.7664795,""z"":1.4871076}",2.613062,4.492173,1,2.613062,1681354844099627,16813548440,0,2133,1,3,11:00:44,道路5
232821635,280783717,1,"{""x"":314.39218,""y"":-321.9795,""z"":12.8828945}","{""x"":4.8351827,""y"":1.9111362,""z"":1.4268242}",2.5722408,8.814963,1,2.5722408,1681356551599888,16813565515,0,2133,1,3,11:29:11,道路5
233110462,280784682,1,"{""x"":323.25085,""y"":-328.16483,""z"":12.983517}","{""x"":5.123587,""y"":2.006974,""z"":1.6840407}",2.5718486,8.681035,1,2.5718486,1681356648099643,16813566480,0,2133,1,3,11:30:48,道路5
232940694,280783792,1,"{""x"":326.9543,""y"":-330.31284,""z"":12.7588005}","{""x"":5.4234166,""y"":1.9915195,""z"":1.4558542}",2.5448017,7.2893615,1,2.5448017,1681356559099652,16813565590,0,2133,1,3,11:29:19,道路5
233474905,280785672,1,"{""x"":336.33707,""y"":-336.34692,""z"":13.061775}","{""x"":5.475481,""y"":1.8924673,""z"":1.7270038}",2.5538385,9.628007,1,2.5538385,1681356747099678,16813567470,0,2133,1,3,11:32:27,道路5
233579917,280786642,1,"{""x"":334.05203,""y"":-335.51263,""z"":12.855137}","{""x"":5.0485926,""y"":1.8970622,""z"":1.4432908}",2.5890758,5.526248,1,2.5890758,1681356844099812,16813568440,0,2133,1,3,11:34:04,道路5
237178601,280800722,1,"{""x"":330.04153,""y"":-332.94287,""z"":12.926981}","{""x"":4.941709,""y"":1.8291377,""z"":1.4776978}",2.5896626,8.651987,1,2.5896626,1681358252099712,16813582520,0,2133,1,3,11:57:32,道路5
237096211,280800667,1,"{""x"":325.98907,""y"":-330.33496,""z"":12.785742}","{""x"":5.350808,""y"":1.9680697,""z"":1.451241}",2.5964136,6.893986,1,2.5964136,1681358246599753,16813582465,0,2133,1,3,11:57:26,道路5
230403198,280772647,1,"{""x"":336.43707,""y"":-336.9236,""z"":12.949227}","{""x"":5.1220627,""y"":1.9371816,""z"":1.4902879}",2.5880592,4.357667,1,2.5880592,1681355444599795,16813554445,0,2133,1,3,11:10:44,道路5
230491626,280773667,1,"{""x"":332.6348,""y"":-334.32135,""z"":12.875138}","{""x"":4.9635305,""y"":1.9218094,""z"":1.4432908}",2.5906997,4.4665933,1,2.5906997,1681355546599621,16813555465,0,2133,1,3,11:12:26,道路5
230620523,280773712,1,"{""x"":336.98843,""y"":-337.2374,""z"":13.02995}","{""x"":4.8164263,""y"":1.9868454,""z"":1.586403}",2.5568063,7.704700499999999,1,2.5568063,1681355551099755,16813555510,0,2133,1,3,11:12:31,道路5
230616460,280773717,1,"{""x"":319.97336,""y"":-326.39914,""z"":12.927797}","{""x"":4.9043646,""y"":1.8170502,""z"":1.504729}",2.583872,7.7315683,1,2.583872,1681355551599751,16813555515,0,2133,1,3,11:12:31,道路5
231093326,280775747,1,"{""x"":319.09705,""y"":-325.262,""z"":12.913101}","{""x"":4.6448092,""y"":1.8062887,""z"":1.456921}",2.5952017,8.965442,1,2.5952017,1681355754599732,16813557545,0,2133,1,3,11:15:54,道路5
231071032,280775687,1,"{""x"":322.87222,""y"":-327.59686,""z"":12.84534}","{""x"":4.9615035,""y"":1.8498422,""z"":1.4858373}",2.5573344,6.835174,1,2.5573344,1681355748599808,16813557485,0,2133,1,3,11:15:48,道路5
232254687,280780842,1,"{""x"":325.04114,""y"":-329.29605,""z"":12.890243}","{""x"":5.197619,""y"":2.020576,""z"":1.4345084}",2.572912,7.1436815,1,2.572912,1681356264099683,16813562640,0,2133,1,3,11:24:24,道路5
232483765,280781882,1,"{""x"":314.17828,""y"":-321.89456,""z"":12.769006}","{""x"":5.158286,""y"":1.9306388,""z"":1.4475255}",2.5556905,8.963308,1,2.5556905,1681356368099833,16813563680,0,2133,1,3,11:26:08,道路5
232016010,280781537,1,"{""x"":93.479744,""y"":-209.32536,""z"":13.299614}","{""x"":6.0015464,""y"":2.1260543,""z"":2.5067267}",-0.45748016,4.2281837,1,-0.45748016,1681356333599663,16813563335,0,2542,1,3,11:25:33,道路3
232470771,280781872,1,"{""x"":303.665,""y"":-313.8829,""z"":12.853096}","{""x"":5.118801,""y"":1.981684,""z"":1.5189393}",2.5489762,8.703264,1,2.5489762,1681356367099821,16813563670,0,2133,1,3,11:26:07,道路5
232608446,280782687,1,"{""x"":316.07056,""y"":-324.47168,""z"":12.945962}","{""x"":4.9179006,""y"":1.8938969,""z"":1.6008961}",2.6066327,10.214565,1,2.6066327,1681356448599803,16813564485,0,2133,1,3,11:27:28,道路5
234011056,280787782,1,"{""x"":317.8946,""y"":-324.98746,""z"":12.943717}","{""x"":4.8175435,""y"":1.7916231,""z"":1.5203304}",2.561521,7.8405976,1,2.561521,1681356958099659,16813569580,0,2133,1,3,11:35:58,道路5
233998361,280791537,1,"{""x"":94.23331,""y"":-210.64296,""z"":13.161589}","{""x"":5.848702,""y"":2.1638536,""z"":2.3791225}",-0.5428375999999999,5.2453766,1,-0.5428375999999999,1681357333599809,16813573335,0,2542,1,3,11:42:13,道路3
235014295,280792052,1,"{""x"":285.39993,""y"":-301.5835,""z"":12.762271}","{""x"":5.048568,""y"":2.1381795,""z"":1.4965773}",2.1071923,2.5076745000000003,1,2.1071923,1681357385099679,16813573850,0,2133,1,3,11:43:05,道路5
231323358,280776687,1,"{""x"":323.389,""y"":-327.6753,""z"":12.805948}","{""x"":5.69476,""y"":2.0701985,""z"":1.4633374}",2.5586827,9.210361,1,2.5586827,1681355848599690,16813558485,0,2133,1,3,11:17:28,道路5
234837345,280791672,1,"{""x"":315.81924,""y"":-323.50586,""z"":12.803295}","{""x"":5.072175,""y"":1.9357939,""z"":1.4207412}",2.5905676,9.29058,1,2.5905676,1681357347099699,16813573470,0,2133,1,3,11:42:27,道路5
230171704,280771947,1,"{""x"":147.17314,""y"":-211.83029,""z"":13.396414}","{""x"":4.4603724,""y"":1.9982475,""z"":1.497491}",2.496551,4.5151277,1,2.496551,1681355374599727,16813553745,0,2541,1,3,11:09:34,道路4
236220831,280796847,1,"{""x"":325.97314,""y"":-330.0566,""z"":12.877588}","{""x"":5.0293083,""y"":1.9292518,""z"":1.4439957}",2.582335,10.100018,1,2.582335,1681357864599783,16813578645,0,2133,1,3,11:51:04,道路5
233222065,280784752,1,"{""x"":297.4101,""y"":-310.04895,""z"":12.908815}","{""x"":5.26868,""y"":1.9879651,""z"":1.6501017}",2.5455894,8.800254,1,2.5455894,1681356655099644,16813566550,0,2133,1,3,11:30:55,道路5
231506892,280777722,1,"{""x"":318.81107,""y"":-324.35873,""z"":12.9496355}","{""x"":4.873028,""y"":1.7924683,""z"":1.4872892}",2.5781772,7.5159554,1,2.5781772,1681355952099738,16813559520,0,2133,1,3,11:19:12,道路5
236431752,280797762,1,"{""x"":336.07492,""y"":-336.5262,""z"":12.909632}","{""x"":4.5213957,""y"":1.7633198,""z"":1.4762554}",2.5689251,8.368186,1,2.5689251,1681357956099801,16813579560,0,2133,1,3,11:52:36,道路5
235698683,280797017,1,"{""x"":113.351166,""y"":-222.68971,""z"":13.01491}","{""x"":4.6621833,""y"":1.9304476,""z"":1.5416142}",-2.563189,4.3545074,1,-2.563189,1681357881599793,16813578815,0,2542,1,3,11:51:21,道路3
229533568,280768857,1,"{""x"":326.76227,""y"":-328.83847,""z"":12.834114}","{""x"":4.976901,""y"":1.8878442,""z"":1.4160663}",2.4505503,3.8041666,1,2.4505503,1681355065599628,16813550655,0,2133,1,3,11:04:25,道路5
231847554,280779657,1,"{""x"":328.47375,""y"":-331.61084,""z"":12.814113}","{""x"":4.9696116,""y"":1.9302667,""z"":1.4207412}",2.5763757,5.6333227,1,2.5763757,1681356145599857,16813561455,0,2133,1,3,11:22:25,道路5
231981466,280779712,1,"{""x"":334.22128,""y"":-335.45615,""z"":12.951676}","{""x"":4.810027,""y"":1.9053423,""z"":1.4439957}",2.5732548,7.196504,1,2.5732548,1681356151099809,16813561510,0,2133,1,3,11:22:31,道路5
230643612,280773747,1,"{""x"":325.27795,""y"":-329.54474,""z"":12.944533}","{""x"":4.836464,""y"":1.9807941,""z"":1.6062791}",2.5396044,9.655797,1,2.5396044,1681355554599755,16813555545,0,2133,1,3,11:12:34,道路5
232323548,280781691,1,"{""x"":332.36197,""y"":-334.14014,""z"":12.932899}","{""x"":4.966723,""y"":1.9473498,""z"":1.4489397}",2.4869432,4.299115,1,2.4869432,1681356349000005,16813563490,0,2133,1,3,11:25:49,道路5
232545963,280781927,1,"{""x"":324.11227,""y"":-329.3222,""z"":12.831869}","{""x"":5.615649,""y"":2.0394614,""z"":1.4531909}",2.5674841,10.127084,1,2.5674841,1681356372599833,16813563725,0,2133,1,3,11:26:12,道路5
232097125,280780652,1,"{""x"":335.3488,""y"":-336.20624,""z"":13.07577}","{""x"":5.101695,""y"":2.0631156,""z"":1.5223733}",2.608149,6.5399933,1,2.608149,1681356245099629,16813562450,0,2133,1,3,11:24:05,道路5
237409164,280801647,1,"{""x"":332.63376,""y"":-333.80838,""z"":12.867383}","{""x"":5.2811136,""y"":1.9112711,""z"":1.4452301}",2.5640693,9.141969,1,2.5640693,1681358344599638,16813583445,0,2133,1,3,11:59:04,道路5
229071565,280770032,1,"{""x"":-70.438644,""y"":-100.27513,""z"":12.725098}","{""x"":4.320188,""y"":1.8787286,""z"":1.4384766}",-0.6043052,6.2665796,1,-0.6043052,1681355183099681,16813551830,0,2540,1,3,11:06:23,道路2
236117154,280796742,1,"{""x"":307.82544,""y"":-317.23575,""z"":12.87024}","{""x"":4.573129,""y"":1.9318452,""z"":1.4805868}",2.560215,7.5521,1,2.560215,1681357854099866,16813578540,0,2133,1,3,11:50:54,道路5
229374644,280768792,1,"{""x"":322.63306,""y"":-328.17465,""z"":12.864934}","{""x"":4.833075,""y"":1.8490367,""z"":1.4278697}",2.5796585,4.92002,1,2.5796585,1681355059099665,16813550590,0,2133,1,3,11:04:19,道路5
233274631,280784737,1,"{""x"":328.4343,""y"":-332.02536,""z"":12.827787}","{""x"":4.933769,""y"":1.8849559,""z"":1.4308358}",2.5804665,11.181154,1,2.5804665,1681356653599598,16813566535,0,2133,1,3,11:30:53,道路5
237128325,280800692,1,"{""x"":335.6074,""y"":-336.6304,""z"":12.87024}","{""x"":4.7672806,""y"":1.8971993,""z"":1.4791415}",2.564817,6.8675776,1,2.564817,1681358249099759,16813582490,0,2133,1,3,11:57:29,道路5
237454277,280801847,1,"{""x"":335.93854,""y"":-336.5023,""z"":12.885752}","{""x"":4.4963994,""y"":1.8564373,""z"":1.4948429}",2.6049607,3.0435612,1,2.6049607,1681358364599792,16813583645,0,2133,1,3,11:59:24,道路5
232745154,280782702,1,"{""x"":320.10382,""y"":-325.22488,""z"":12.845136}","{""x"":5.5949507,""y"":1.9327507,""z"":1.4498243}",2.5775666,12.213478,1,2.5775666,1681356450099748,16813564500,0,2133,1,3,11:27:30,道路5
232849585,280783672,1,"{""x"":326.07422,""y"":-330.17334,""z"":12.905346}","{""x"":5.0763865,""y"":1.9268414,""z"":1.399227}",2.5641065,7.316652,1,2.5641065,1681356547099598,16813565470,0,2133,1,3,11:29:07,道路5
233975495,280787672,1,"{""x"":318.28348,""y"":-325.2167,""z"":12.850239}","{""x"":5.289501,""y"":1.9593312,""z"":1.4261277}",2.5878673,12.055011,1,2.5878673,1681356947099684,16813569470,0,2133,1,3,11:35:47,道路5
234897946,280791677,1,"{""x"":326.58627,""y"":-329.58594,""z"":12.800234}","{""x"":5.2188015,""y"":1.9085841,""z"":1.4110622}",2.5376208,8.313593000000001,1,2.5376208,1681357347599700,16813573475,0,2133,1,3,11:42:27,道路5
232144534,280780741,1,"{""x"":328.53525,""y"":-332.47018,""z"":12.918}","{""x"":5.022821,""y"":1.9221239,""z"":1.4336332}",2.5737615,8.08367,1,2.5737615,1681356254000018,16813562540,0,2133,1,3,11:24:14,道路5
233368682,280789802,1,"{""x"":-277.8115,""y"":57.81447,""z"":12.748392}","{""x"":4.780905,""y"":1.8758831,""z"":1.4588784}",3.047053,6.1889567,1,3.047053,1681357160099727,16813571600,0,66,1,3,11:39:20,道路2
234407490,280789677,1,"{""x"":323.7214,""y"":-328.6138,""z"":12.890243}","{""x"":5.1477723,""y"":1.9543436,""z"":1.4624447}",2.5875628,7.999856,1,2.5875628,1681357147599802,16813571475,0,2133,1,3,11:39:07,道路5
236462149,280797832,1,"{""x"":326.8757,""y"":-331.20187,""z"":12.872485}","{""x"":4.4905496,""y"":1.7849287,""z"":1.4257796}",2.5815055,10.459072,1,2.5815055,1681357963099817,16813579630,0,2133,1,3,11:52:43,道路5
236369307,280797742,1,"{""x"":326.24106,""y"":-330.49994,""z"":13.026378}","{""x"":4.959344,""y"":1.9089265,""z"":1.5270263}",2.5725684,8.854827,1,2.5725684,1681357954099791,16813579540,0,2133,1,3,11:52:34,道路5
236251358,280797672,1,"{""x"":335.35278,""y"":-336.04504,""z"":13.095058}","{""x"":5.0644865,""y"":2.0845068,""z"":1.5535368}",2.5627673,5.1562963,1,2.5627673,1681357947099811,16813579470,0,2133,1,3,11:52:27,道路5
232880909,280783787,1,"{""x"":313.7152,""y"":-322.21667,""z"":12.826971}","{""x"":5.0274696,""y"":1.8899157,""z"":1.4143387}",2.5585341,7.6353693,1,2.5585341,1681356558599871,16813565585,0,2133,1,3,11:29:18,道路5
231081152,280775677,1,"{""x"":333.73795,""y"":-336.20953,""z"":12.894937}","{""x"":5.16324,""y"":1.8984822,""z"":1.4362607}",2.693381,8.630975,1,2.693381,1681355747599803,16813557475,0,2133,1,3,11:15:47,道路5
231286394,280778592,1,"{""x"":123.3736,""y"":-226.93704,""z"":13.191853}","{""x"":4.9347563,""y"":1.9709921,""z"":1.493819}",-0.6161787,6.8981580000000005,1,-0.6161787,1681356039099602,16813560390,0,2542,1,3,11:20:39,道路3
232499506,280781912,1,"{""x"":315.05063,""y"":-322.6008,""z"":12.899018}","{""x"":4.8602986,""y"":1.8158739,""z"":1.4814907}",2.551674,9.399757,1,2.551674,1681356371099816,16813563710,0,2133,1,3,11:26:11,道路5
229938903,280770672,1,"{""x"":330.4561,""y"":-332.5222,""z"":12.985149}","{""x"":4.913928,""y"":1.9196073,""z"":1.4867446}",2.5610178,6.7800636,1,2.5610178,1681355247099849,16813552470,0,2133,1,3,11:07:27,道路5
237128326,280800687,1,"{""x"":324.23593,""y"":-330.20407,""z"":12.806152}","{""x"":5.0483694,""y"":1.8958763,""z"":1.416758}",2.6402137,8.102892,1,2.6402137,1681358248599768,16813582485,0,2133,1,3,11:57:28,道路5
236034435,280798852,1,"{""x"":-38.13736,""y"":-122.70831,""z"":12.810059}","{""x"":4.6634884,""y"":1.787297,""z"":1.4814453}",-2.6316314,6.3262177,1,-2.6316314,1681358065099761,16813580650,0,2540,1,3,11:54:25,道路2
230341797,280772207,1,"{""x"":105.36125,""y"":-182.90894,""z"":12.832481}","{""x"":4.7719545,""y"":2.0165634,""z"":1.4484092}",2.95859,7.991547,1,2.95859,1681355400599699,16813554005,0,2541,1,3,11:10:00,道路4
232373429,280797612,1,"{""x"":287.1119,""y"":-302.8571,""z"":12.81799}","{""x"":5.3040876,""y"":2.1034815,""z"":1.4439957}",2.1742105,4.017603,1,2.1742105,1681357941099807,16813579410,0,2133,1,3,11:52:21,道路5
232147466,280780192,1,"{""x"":107.04857,""y"":-183.9898,""z"":12.8065605}","{""x"":4.7454705,""y"":2.019272,""z"":1.4378394}",2.965494,8.462062,1,2.965494,1681356199099820,16813561990,0,2541,1,3,11:23:19,道路4
230640237,280773912,1,"{""x"":159.11655,""y"":-251.6774,""z"":13.806969}","{""x"":4.5399504,""y"":1.7993294,""z"":1.4520183}",-0.5593709,8.16935,1,-0.5593709,1681355571099676,16813555710,371,1453,0,3,11:12:51,道路4
235761391,280795682,1,"{""x"":141.5052,""y"":-238.1077,""z"":13.8797}","{""x"":8.4285,""y"":2.6149817,""z"":2.7373505}",-0.57329696,9.820994,1,-0.57329696,1681357748099802,16813577480,371,1453,0,3,11:49:08,道路4
229602625,280769977,0,"{""x"":266.98032,""y"":-289.07907,""z"":12.810234}","{""x"":4.886072,""y"":1.8637254,""z"":1.4366113}",2.563918,0.0,1,2.563918,1681355177599789,16813551775,374,1466,0,3,11:06:17,道路4
235750711,280796752,0,"{""x"":254.48206,""y"":-280.6071,""z"":12.870825}","{""x"":4.437015,""y"":1.8785667,""z"":1.4513096}",2.563918,0.0,1,2.563918,1681357855099330,16813578550,374,1466,0,3,11:50:55,道路4
231766169,280778702,1,"{""x"":261.15424,""y"":-285.02957,""z"":12.7446995}","{""x"":4.7790685,""y"":1.8769459,""z"":1.5422729}",2.5548866,5.691541,1,2.5548866,1681356050099709,16813560500,374,1466,0,3,11:20:50,道路4
236899683,280800627,0,"{""x"":276.58646,""y"":-295.8047,""z"":12.806969}","{""x"":5.9362574,""y"":2.0573833,""z"":1.4764358}",2.425501,0.0,1,2.425501,1681358242599748,16813582425,374,1466,0,3,11:57:22,道路4
230464648,280773982,0,"{""x"":272.48575,""y"":-293.08456,""z"":12.826563}","{""x"":5.5683837,""y"":1.9513067,""z"":1.4894694}",2.3688395,0.0,1,2.3688395,1681355578099795,16813555780,374,1466,0,3,11:12:58,道路4
232139647,280780157,1,"{""x"":388.61728,""y"":-370.96445,""z"":12.893304}","{""x"":4.399702,""y"":1.9712067,""z"":1.4406505}",2.5432768,7.924787999999999,1,2.5432768,1681356195599654,16813561955,395,1551,0,3,11:23:15,道路5
232396472,280781262,1,"{""x"":381.16202,""y"":-365.50897,""z"":12.930655}","{""x"":4.441142,""y"":1.9403561,""z"":1.4635162}",2.574665,3.8315156,1,2.574665,1681356306099629,16813563060,395,1551,0,3,11:25:06,道路5
232208524,280780637,0,"{""x"":373.5571,""y"":-360.96863,""z"":12.914326}","{""x"":4.386885,""y"":1.9604596,""z"":1.4496474}",2.5497427,0.0,1,2.5497427,1681356243599611,16813562435,395,1551,0,3,11:24:03,道路5
230805258,280774337,1,"{""x"":383.05853,""y"":-366.05048,""z"":12.888405}","{""x"":4.454742,""y"":1.9348991,""z"":1.4429386}",2.6373181,5.7286935,1,2.6373181,1681355613599758,16813556135,395,1551,0,3,11:13:33,道路5
